Text,Imagepath,Text_label,Image_label,Multi_label
老罗估计也欣慰了，居然还能看到锤子手机，真是不容易！最近热播的《扫黑风暴》电视剧属实令人看得直呼过瘾，不过细心朋友应该发现了剧中的大江用的手机居然是锤子手机。在热播剧里看到锤子手机，不知道是不是对曾经的锤子手机致敬，毕竟拍摄的时候，锤子手机应该已经转让了。作为曾经的锤粉，能够看到这个反正挺欣慰的，那么好用的手机，那么棒的系统，如今已经很少看到了，你说老罗会欣慰吗？@罗永浩#锤子手机##扫黑风暴# ,142.jpg,0,0,0
#吴签#网传吴亦凡并不是单身，他还有一个岁的孩子，娱乐圈真的是随时随地发现新孩子，吴亦凡的事情没完没了吗？,143.jpg,1,0,1
法律是道德的最低标准，如果一个人总是用遵纪守法来标榜自己，那么Ta大概率是个人渣。年已过半，娱乐圈大新闻莫过这一次的#吴签#事件了，玩可以，但不能不负责任更不能渣到触犯法律，虽然，我第一次关注到吴签的时候，看他的脸和神态就早预知会有今天。面对人渣尤其是公众人物，大部分人需要做的就是持续关注，持续发声。永远不要让这个伤害无数女生的人消失，逃过这场审判。衷心希望她们，再能找到的同类不再是受害者。也希望每一个关注这事件的你我，不要忽视，不要沉默，更不要忘记。让这个世界少些渣，多点爱。 ,144.jpg,0,1,1
@锤子阅读您有一封@锤子邮件“第台#坚果Pro#，是@锤子科技的一小步，@坚果手机的一大步，@罗永浩@吴德周@苗颖@朱萧木@zouwei@Alex老乔@CheeFang可以Handshaker庆祝一下啦。”#罗永浩#,145.jpg,0,0,0
#uzi##文心一言#刚刚拿到文心一言的体验资格，关于名人信息这一块真的是错漏百出，和之前用过的几个国外AI差不多。,146.jpg,0,0,0
限时代问小编有文心一言内测码，在线帮问，评论留言，限时一小时，速速啦#文心一言#,147.jpg,0,0,0
1 Is it just me or sweet  that Munger and Buffett hate #crypto yet $ETHUSD pair is pretty damn correlated with their #Berkshire share price?@notcentralised #CRYPTOtracker @AusDeFi @N1ckB1shop @healthcomments @NumbersDeFihttpstinyurl.comcryptocurrencytracker,148.jpg,1,0,1
指应用商店出席虚假“文心一言”App，百度起诉苹果及相关开发团队苹果应用商店和其他管道日前出现了百度旗下生成式人工智能产品“文心一言”的应用程式App。百度方面周五日通过“百度AI”微信公众号发表声明，指出目前文心一言没有任何官方App。百度还请用户认准文心一言官方网站  。#百度##文心一言#   ,149.jpg,1,0,0
What do you think about this interesting building?#midjourney #art #AI #ides #architects #lego #book #house #MODERN #garden #NFT #TheRebornBuild,150.jpg,0,0,0
今天我要做试衣间里最酷的妞格纹裤收了！料子薄又便宜，还能挡住大PP米色牛仔没收，夏天穿太厚#hm#,151.jpg,0,0,0
This looks fun.  #wiwx,152.jpg,0,0,1
"Yeah, this is pretty accurate  To all the coffee people, does it work like this for you too? For the tea drinkers, pretend it says 'tea'..#Coffee #CoffeeTime #CoffeeLover #CoffeeAddict  #tea",153.jpg,1,1,1
“前知乎”时代的知识橱窗，记录文明的过去、现在和未来《不列颠百科全书》诞生时，美国还尚未建立、海王星和天王星还不为人知、拿破仑和林肯还未出生.......作为英语世界历史最长并不断修订再版的“那套书”，《不列颠百科全书》从最初的卷本，到年的卷本，再到纸质版停止印刷、全面转向电子化和网络化，不仅记录了人类知识边界的不断扩大，也见证了科技和传播媒介的更迭。知识的可靠性受诸多条件限制，人类从愚昧迷信走向科学文明经历了痛苦而漫长的过程。《不列颠百科全书》并不完美，有些甚至十分荒谬，但它们是真正的历史文献，不仅真实记录了彼时人们对世界、对自我、对知识的认知，更清晰地反映了社会发展和文化变迁的足迹。镜中倒影未必总是美丽动人，但它们确有用途。《不列颠百科全书》恰如一面映照我们过去的、无与伦比的镜子，标记和衡量着我们所经历的社会发展和文化变迁，记录下我们走出愚昧迷信时代的足迹。#改变人类进程的足迹#年月日，#不列颠百科全书#第一版第一卷出版#罗永浩##坚果手机#坚果手机 ,154.jpg,0,0,0
公众愤怒的是官方明明可以把问题说清楚，却只抛出一个结果的傲慢。隐瞒，才是谣言的种子。#鼠鼠我鸭##指鼠为鸭##市监局再次确认高校饭菜异物是鸭脖#,155.jpg,1,1,1
1.带有<3s的巧克力包装设计讲述令人心碎的故事。2.作弊卡：52张非常实用的扑克牌。3.“您现在正在进入生命禁区”塑料包装。4.“因为春暖花开！”对残忍狩猎活动的反思。5.体现了伊恩麦克尤恩小说《赎罪》中人物的精髓的手工香水包装设计。Madison的作品总是充满批判性和反讽意味，你会喜...全文,156.jpg,0,1,0
#ai##天工#天工大模型经受住了“你真的毫无价值”的考验，看起来还不错#你真的毫无价值#，然而这么久过去了，文心好像还是会说出孩子毫无价值这种话。这些回答均是新建对话一次性输出。#文心一言#,157.jpg,1,0,1
Uhoh. Look what old classified document I just found in my garage.  $AOL $TWX $T $WBD,158.jpg,1,0,1
阴阳师手游#文心一言#给大家看个乐子，气死了！白教了！,159.jpg,1,0,1
Sketchbook pages Desirable properties #art #ArtistOnTwitter #artista #artiste #Artists #sketchbook #sketches #sketching #contemporaryart #contemporary #suburbs #paintings #Watercolourpainting #Watercolour #drawingart #House #gardens,160.jpg,0,0,0
我觉得单身挺好，可是一直却招人讽刺。,161.jpg,0,0,0
#FastX#FastAndFurious,162.jpg,0,1,1
#吴签#输入法紧跟时事了,163.jpg,1,1,1
"Thanks to @mybmc for providing swimming pools in the subway in this hot weather!  subway ent near gst bhavan, cgate station. Inconvenience danger to commuters. @mybmcWardA @WesternRly @ACIMumbai @mumbairailusers @RailMinIndia",164.jpg,1,0,1
文心一言的试用申请通过了，试了下这是在回答啥啊哈哈哈，答了又好像没答#文心一言#,165.jpg,1,0,1
"Oh @BruntwoodUK  I appreciate the hosting the popular meeting but your security guard confirmed complete lack of cycle racks !!Sure, let's involve business ... #WalkRide23 #BeeNetworkGM",166.jpg,1,0,1
紀錄看皮特蒙德里安的展。比起他的原本的畫作，我覺得後來藝術家，在與他致敬反諷的作品，更加有趣一些最讓我感到驚奇的事，佈展人很用心，連從上往下看的時候，都向皮特蒙德里安致敬了,167.jpg,0,0,0
"We are currently recruiting for a variety of roles inc;  Staff NurseHealth Care AssistantPhysiotherapist Physiotherapy Assistant  if you are commitment to patientcentered care and providing the highest standards of quality, visit;httpsstjohnshospital.iemanagementandadmistrationrecruitment#Jobs #hospital",168.jpg,0,0,0
2500 #Dogecoin Raffle this #Saturday Night for all Owner of Bored Alien Apes live on #OpenSea #DogecoinToTheMoon #BorrdAlienApestoMars #NFTCommunity #NFTGiveaways,169.jpg,0,0,0
Oh the irony. The weather has been crazy in California. Took this while taking a walk and getting drenched by rain. Stay safe out there. ...#losangeles #actorslife #floods #extremeweather #ViviDevereaux  #DeployTheSoup,170.jpg,1,0,1
"Rs 1,499 70% off on boAt Newly Launched Rockerz 255 Touch NeckbandDeal affiliate httpsamzn.to3IKZYs4#deal #sale #dsicount #offer #boat #headset #neckbank #earphones #earbuds #wireless #bluetooth #smartphone #iphone #music #sound #sony #bose #oneplus #oppo",171.jpg,0,0,0
"Life is a dream, realize it... Mother Teresa #MotherTeresa #dream",172.jpg,0,0,0
讽刺艺术@数知实验室@张小北当不被允许的事情被最大化地呈现出来后最后一张图可以算是行为艺术了,173.jpg,1,0,1
"It is a good thing The Netherlands has been in nightlockdown for over 2 months unlike our southern neighbour Belgium, otherwise we would have seen the same trend in cases.  #StopDeWaanzin #stopdelockdown @wol @BallouxFrancois @BareReality #AStateofFear not #science #OMT",174.jpg,1,0,1
#文心一言#做题还需要升级,175.jpg,0,0,0
#锤子手机#根据国家质量认证中心公布的信息显示，锤子科技旗下已经有型号为OS的新机获得了C认证，但所配的充电器型号与坚果Pro相同。据传新机内部代号为“austra”，有可能会于月日在成都大魔方正式发布。,176.jpg,0,0,0
分享一个好消息米家手持挂烫机与罗永浩交友成功！@交个朋友米家手持挂烫机外型简约，功能实用，在众多挂烫机里面脱颖而出。秒预热，熨衣不等待。微增压持续大蒸汽，蒸汽细腻不湿衣，即熨即穿。铝压铸面板，升温快导热快。ml可拆卸大水箱，一次加水可熨多件衣物。平熨、挂烫二合一。高温除螨除菌。月日，记得来天猫“罗永浩直播间”，与我们交个朋友吧！#罗永浩##米家手持挂烫机# ,177.jpg,0,0,0
#鼠鼠我鸭#还怪可爱的,178.jpg,0,1,1
【这张脸就是“新疆棉花”事件的“枪手”】在西方反华势力的怂恿下，这只叫“许秀中”的走狗马前卒被主子们吹捧得忘了根本，挖空了脑子让谄媚逢迎狗粮抛撒者，顶着一张国人的脸来诽谤生它养它的祖国#我支持新疆棉花##新疆棉中国心#邓棋元,179.jpg,0,0,0
Random Sandman #9211.#Sandman #NeilGaiman #Morpheus #Dream #Endless,180.jpg,0,0,0
I'm collaborating with @paulraschid to bring you guys a chance to play this awesome FMV game! To enter 1 Like this post.2 drop your favourite emoji in the comments.Bonus entry  Retweet this post. #win #ad #giveaway #TheGallery #fmv #steam #twitch #RT #retweet,181.jpg,0,0,0
两者给的答案就是能看出区别来#文心一言#,182.jpg,0,0,0
卷王集合了#健身,183.jpg,1,0,1
Legal!! Please punish Red Bull!!! ,184.jpg,0,0,1
又要开始了！#锤子手机#,185.jpg,0,0,1
一小兄弟发微信咨询一个情感问题“相处一段时间女生说我们做兄妹吧，这是什么意思呢？”见多识广的阿龙哥一筹莫展，简单回答后担心不完整又问了“文心一言”TA居然有五种解释，差评！呲牙#文心一言#,186.jpg,0,0,0
#鼠鼠我鸭#都说了是鸭脖，当然长这样啦,187.jpg,1,1,1
今天，文心一言可以用了，但是很失望。#文心一言##chatgpt#,188.jpg,0,0,0
#鼠鼠我鸭#就是鸭脖啊，无图无真相，鼠鼠我鸭这种新品种都没见过太孤陋寡闻了哦！,189.jpg,1,1,1
梦碎倒勾#耐克##aj1倒勾##snkrs#,190.jpg,0,0,0
That must be the explanation because we never see priests of other religions engaging in or defending sexual misconduct. ,191.jpg,0,1,1
#HMAllIn告别退役仪式#昨晚在哥德堡举行的告别仪式。02.24。“没有什么比实际上更好”PederFredricson一个时代结束了。名马HMAllin退役。“像HMAllIn这样一匹给了我们这么多的马，应该在巅峰时候结束它的职业生涯。语言无法形容它对我和马术运动的意义有多大。这不是一个容...全文,192.jpg,0,0,0
Another beautiful day  There are sunny days on the way  I need them,193.jpg,0,0,1
beginning the week with this kind of tweet is so amazing ,194.jpg,1,1,1
#文心一言#有点骗人，还是预测未来？新闻链接打不开，而且百度是法国巴黎。最后一个提问，承认有误，却仍不改答案。#年夏季奥运会#举办国是法国，难道会变？,195.jpg,1,0,0
Did you know next week is “Drinking water Week?”  #NoGotion #MIChina,196.jpg,1,0,1
Later bitches! Have fun with that drought. Come see me on the beach. ,197.jpg,1,0,1
#鼠鼠我鸭#看这个通报送检的是留样鸭脖不是当事鸭脖。要说这个事现在怎么完美解决，就是找到当事鸭脖，现场直播给大家多角度观看，然后检测，再或者开吃，这样应该能让大多数人信服吧。#长牙的鸭脖令人如鲠在喉#,198.jpg,1,0,1
#吴签#烟台烟台万达广场,199.jpg,0,0,0
#锤子手机##锤子科技##坚果pro##GitHub#卖情怀的锤子手机，把用户数据也“卖”了？近日，锤子员工李貌在GitHub上提交的文件被发现竟然包含坚果Pro的激活数量，截止月日共计行数据，也就是说，坚果Pro迄今的销量还不到万台。详情戳  ,200.jpg,0,0,0
@WhiteRavenDown live at @Hangar18MV on #Saturday night supporting @hahgrenades In association with  @MidnightTouring @MTMNAE,201.jpg,0,0,0
"Over course of one year, AIX Connect, formed by Air India Express IX and AirAsia India I5, subsidiaries of the Tata Group, has successfully onboarded over 800 trainee cabin crew members. #AirAsiaIndia #AIX #AirIndia #AIXConnect #CabinCrew #Jobshttpsaviationa2z.comindex.php20230602aixconnecthiredmorethan800cabincrewinoneyear",202.jpg,0,0,0
要是没看过原著差点就被骗了你小子挺能扯啊#文心一言##罪与罚#,203.jpg,1,0,1
你不得不承认，手机厂商之间的竞争还是非常激烈，因为它的市场就是这么大。像之前我们所熟知的#美图手机#被收购，#锤子手机#现在已不是当年的那个老罗手下的锤子手机，而大家都知道的老牌#金立手机#，也是随着历史的浪潮被淘汰，因此手机厂商之间的竞争是非常残酷的，你只有拥有以核心的科技，踏踏实实做好产品，然后去让用户得到更好的体验，这样才能更加获得消费者的认可。而且年对于手机行业来讲也是特别重要的一年，咱们继续拭目以待看看各家厂商的表现如何。 ,204.jpg,0,0,0
